# TF Coordinate Frame ID: camera_rgb_optical_frame(data: camera_rgb_optical_frame)
1493986674.939278 0.692626 1.199513 -0.093898 -0.010383 0.877681 -0.449789 -0.165103
1493986675.039282 0.668768 1.220400 -0.050167 -0.003907 0.877344 -0.448632 -0.170239
1493986675.306177 0.609082 1.250475 0.055272 0.013670 0.874950 -0.452216 -0.172561
1493986675.339323 0.605410 1.259410 0.062631 0.015165 0.872868 -0.455410 -0.174568
1493986675.439505 0.587552 1.277108 0.103537 0.016337 0.870602 -0.460030 -0.173661
1493986675.739273 0.566903 1.350098 0.203782 0.006587 0.873954 -0.460117 -0.156377
1493986675.773983 0.569439 1.352437 0.216464 0.006689 0.874110 -0.461629 -0.150953
1493986675.873317 0.585104 1.366087 0.249199 0.005376 0.873377 -0.468285 -0.133765
1493986676.140519 0.625631 1.387766 0.309716 -0.005434 0.875606 -0.470568 -0.108861
1493986676.173439 0.634815 1.391529 0.315953 -0.007769 0.876375 -0.469983 -0.104988
1493986676.307318 0.670578 1.406686 0.337904 -0.013799 0.875397 -0.472999 -0.098800
1493986676.573754 0.738182 1.407443 0.397601 -0.013619 0.858467 -0.493812 -0.137837
1493986676.607318 0.748384 1.406483 0.397948 -0.011740 0.855920 -0.496477 -0.144129
1493986676.738196 0.768907 1.416724 0.430322 -0.011349 0.845784 -0.505518 -0.170214
1493986676.873321 0.785182 1.419927 0.466616 -0.009099 0.848476 -0.497626 -0.179925
1493986677.172186 0.809000 1.463183 0.521527 -0.023565 0.844108 -0.502776 -0.184777
1493986677.272186 0.816022 1.472360 0.544845 -0.018603 0.838757 -0.509227 -0.191906
1493986677.307291 0.816980 1.474504 0.552691 -0.017939 0.837761 -0.509519 -0.195515
1493986677.572196 0.840698 1.505370 0.592211 -0.020398 0.839158 -0.502856 -0.206237
1493986677.738179 0.871919 1.519871 0.615081 -0.021124 0.842717 -0.498957 -0.201054
1493986677.772177 0.880910 1.520772 0.616314 -0.021461 0.843249 -0.498699 -0.199421
1493986677.906194 0.916935 1.525959 0.620103 -0.022922 0.842710 -0.500944 -0.195879
1493986678.238177 1.027701 1.523145 0.643096 -0.034266 0.845274 -0.503031 -0.176912
1493986678.272176 1.043675 1.521550 0.646309 -0.035507 0.844211 -0.505166 -0.175656
1493986678.372177 1.083359 1.521091 0.655460 -0.040348 0.843348 -0.507108 -0.173138
1493986678.672176 1.161115 1.530553 0.683495 -0.047487 0.834100 -0.518115 -0.183249
1493986678.706175 1.169977 1.532312 0.691257 -0.046737 0.834835 -0.516692 -0.184109
1493986678.838198 1.197131 1.536466 0.710934 -0.043388 0.837104 -0.512569 -0.186136
1493986679.006176 1.220779 1.565512 0.743232 -0.039785 0.834732 -0.512558 -0.197291
1493986679.306176 1.225842 1.590343 0.788644 -0.035514 0.838232 -0.504380 -0.204223
1493986679.340182 1.222950 1.592281 0.791513 -0.037964 0.839714 -0.502826 -0.201506
1493986679.506205 1.238569 1.606600 0.807740 -0.038944 0.841573 -0.505659 -0.185872
1493986679.640194 1.250455 1.602199 0.807998 -0.039084 0.850793 -0.494583 -0.173237
1493986679.806215 1.281158 1.632553 0.821598 -0.040863 0.853396 -0.494981 -0.158236
1493986680.006184 1.341828 1.631511 0.813821 -0.040540 0.856057 -0.497752 -0.133287
1493986680.340183 1.457482 1.611410 0.772223 -0.051438 0.857815 -0.492685 -0.137002
1493986680.472188 1.508041 1.598156 0.757595 -0.053384 0.858476 -0.489356 -0.143875
1493986680.506196 1.516325 1.597027 0.755766 -0.055192 0.859559 -0.487630 -0.142582
1493986680.606199 1.557440 1.599605 0.732425 -0.060797 0.862207 -0.479741 -0.150836
1493986680.940179 1.629832 1.576230 0.671230 -0.048857 0.867646 -0.465243 -0.168383
1493986680.972183 1.639811 1.572793 0.660453 -0.048229 0.868738 -0.462340 -0.170910
1493986681.106177 1.660333 1.564952 0.627055 -0.048231 0.871860 -0.453435 -0.178692
1493986681.472197 1.711259 1.493724 0.491749 -0.055245 0.866701 -0.455392 -0.195949
1493986681.506178 1.714937 1.491294 0.477886 -0.057775 0.865486 -0.457830 -0.194907
1493986681.606179 1.731385 1.473643 0.436124 -0.063775 0.866474 -0.455476 -0.194158
1493986681.972179 1.747198 1.410971 0.259009 -0.062437 0.859248 -0.459284 -0.216456
1493986682.006180 1.746231 1.402401 0.242628 -0.062957 0.858282 -0.460142 -0.218305
1493986682.140181 1.750739 1.362140 0.184959 -0.060372 0.855458 -0.458106 -0.233849
1493986682.472199 1.791383 1.260406 -0.006351 -0.057776 0.849781 -0.447468 -0.272591
1493986682.506198 1.796863 1.253375 -0.029744 -0.056584 0.847190 -0.449342 -0.277777
1493986682.672198 1.811133 1.220391 -0.110830 -0.060679 0.844912 -0.437709 -0.301419
1493986682.972180 1.822062 1.151002 -0.261664 -0.059461 0.835084 -0.444996 -0.317925
1493986683.006179 1.823617 1.141868 -0.274558 -0.058973 0.834580 -0.444100 -0.320584
1493986683.140197 1.821266 1.108073 -0.328919 -0.053128 0.836224 -0.437823 -0.325909
1493986683.440179 1.799797 1.030856 -0.454742 -0.054353 0.838003 -0.426749 -0.335681
1493986683.472182 1.793705 1.022709 -0.477518 -0.058016 0.838669 -0.423755 -0.337194
1493986683.640179 1.772374 0.988328 -0.569372 -0.069828 0.834830 -0.423375 -0.344872
1493986684.040200 1.731344 0.912780 -0.751099 -0.052134 0.828317 -0.425120 -0.361173
1493986684.074179 1.727577 0.905869 -0.773897 -0.051748 0.825625 -0.425734 -0.366628
1493986684.206181 1.719885 0.863306 -0.833061 -0.050473 0.820080 -0.423531 -0.381500
